Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date,num_individuals,num_records,group_name,
"1540","Personal","back yard","KY","36.600868","-88.328072","","Google Maps","164","Auto-USGS-WebService","Urban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","","","1","25",""
"1541","Personal","my backyard","CA","37.493523","-122.257187","","Google Maps","16","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1544","Personal","My Front Yard","CA","37.493523","-122.257187","","Google Maps","16","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","15",""
"1545","Personal","my prairie","WI","42.525692","-89.214783","","Google Maps","255","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","60",""
"1546","Personal","my yard","WI","42.525692","-89.214783","","Google Maps","255","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","3","80",""
"1550","Personal","George Rd.","VT","44.341782","-72.461853","","User","457","User","Rural","Other (please describe in the comments section)","","","","A mixture of evergreen and deciduous trees","","At the bottom of the slope or in a valley between slopes","Northwest","","","","","","","","","","The site is along a minor dirt road, at the bottom of a slope that ends in a small stream and flood plain.  The trees selected are between the road and the stream, a section that varies from 5-30 feet wide.  The site continues on up the road along a steep hill.","","45","6337",""
"1559","Personal","The Callahans","CA","39.289673","-123.373718","WGS84","Google Maps","212","User","Rural","Forest or woodland","200 yd","3 mi","5 ac","Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...","In the middle of the slope","North","1","1","Horses","1","1","","1","1","","","","40","2209",""
"1560","Personal","home","WA","48.417782","-120.148888","","Google Maps","519","Auto-USGS-WebService","Rural","Shrubland, shrub thicket or shrubby field (with few tall trees)","","","","Mostly deciduous trees (for example, maple or larch)","","At the bottom of the slope or in a valley between slopes","East","","","","","","","","","","","","7","111",""
"1561","Personal","back yard","OR","44.320618","-121.593040","","Google Maps","990","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","This site is located in an open forest.  The area was burned in a wildfire in 1978. ","","3","30",""
"1562","Personal","Home","MI","42.296295","-83.765404","","Google Maps","299","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Former lawn. Restored prairie/savanna in residential neighborhood.","","12","175",""
"1566","Personal","back yard","WI","42.997086","-88.101791","","Google Maps","269","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","20",""
"1567","Personal","front yard","WI","42.997086","-88.101791","","Google Maps","269","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","40",""
"1568","Personal","my woods","NY","40.513500","-73.515503","","User","24","User","","","","","","","","","","","","","","","","","","","","","2","10",""
"1569","Personal","My back yard","FL","29.483839","-82.168808","","Google Maps","18","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","The property is bounded by Cross Creek to the east and Orange Lake to the south.  Land has never been cleared but was lake bottom 100+ years ago.  Many mature live oaks, magnolias, and palms.","","2","1190",""
"1571","Personal","Office","KS","38.947952","-95.264145","","Google Maps","276","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","28",""
"1572","Personal","home","MN","44.588772","-93.004623","","Google Maps","308","Auto-USGS-WebService","Rural","Other (please describe in comments box)","380 ft","5 mi","11.5 ac","","","","","","","","1","","","","","","Landscaped yard and restored prairie","","35","4062",""
"1573","Personal","Office of Arid Land Studies","AZ","32.228146","-110.942749","","Google Maps","747","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","10",""
"1578","Personal","home yard","PA","40.249287","-75.258659","","Google Maps","121","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","22",""
"1579","Personal","my front yard","KY","38.257240","-85.633087","","Google Maps","164","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","5028",""
"1580","Personal","my back yard","KY","38.257290","-85.633453","","Google Maps","164","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","7","6702",""
"1581","Personal","Cove Marsh","MA","42.088829","-70.936188","","Google Maps","24","Auto-USGS-WebService","Wildlands or semi-wildlands","Forested wetland (such as swamp or mangrove)","500 ft","0 ft","2 ac","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","1","","","","","","2 acre marsh surrounded by hardwood conservation lands, small stream, nearby larger marsh and river.  Houses on West side of 2 acre marsh.  50 years ago, the marsh was still a pond.  Historically, it was a cove of a larger lake all of which is now wet meadow.","","22","576",""
"1582","Personal","My backyard","MA","42.088398","-70.937325","","Google Maps","29","Auto-USGS-WebService","","","50 ft","20 ft","1.5 ac","","","","","","","","1","","","","","","We have lived here for 62 years.","","23","236",""
"1583","Personal","Home","OH","40.502934","-81.907562","","Google Maps","358","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","6",""
"1586","Personal","My yard...","MI","43.050797","-83.030159","","Google Maps","249","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","20",""
"1593","Personal","Home","MN","44.660042","-93.638779","","Google Maps","263","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","25",""
"1596","Personal","backyard","TX","29.539005","-95.177132","","Google Maps","8","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1597","Personal","Wolfhaunt Rock Ridge","MN","48.054951","-92.765915","","Google Maps","412","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","Southeast","","","","","","","","","","THIS IS A NWS COOP WEATHER SITE: ORR 3 EAST 21-26111 FOR THE DULUTH OFFICE OF THE NWS.","","5","3664",""
"1598","Personal","Wolfhaunt Creek","MN","48.051636","-92.766304","","Google Maps","395","Auto-USGS-WebService","Wildlands or semi-wildlands","Forested wetland (such as swamp or mangrove)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","In the middle of the slope","Northwest","","","","","","","","","","THIS IS A NWS COOP WEATHER SITE: ORR 3 EAST 21-26111 FOR THE DULUTH OFFICE OF THE NWS.","","14","5393",""
"1599","Personal","Wolfhaunt Prairie","MN","48.051586","-92.764305","","Google Maps","401","Auto-USGS-WebService","Wildlands or semi-wildlands","Forest or woodland","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","Southwest","","","","","","","","","","THIS IS A NWS COOP WEATHER SITE: ORR 3 EAST 21-26111 FOR THE DULUTH OFFICE OF THE NWS.","","7","3081",""
"1600","Personal","my front yard","CA","33.890087","-117.920609","","Google Maps","90","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","1945",""
"1601","Personal","Home","IN","38.377831","-85.921623","","Google Maps","254","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","5","83",""
"1602","Personal","Bee lab","UT","41.757561","-111.813805","","Google Maps","1408","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","2","123",""
"1603","Personal","Broyhill Park","NC","36.133862","-81.681114","","Google Maps","1074","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","62","73",""
"1604","Personal","home","NH","43.088444","-70.946388","","Google Maps","12","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","4","254",""
"1605","Personal","SUNY Stony Brook","NY","40.907997","-73.120705","","Google Maps","58","Auto-USGS-WebService","Suburban","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","The name of this site is called the Ashley Schiff Preserve and it is located on the State University of NY Stony Brook campus. It is roughly 26 acres in size and is a woodlot predominantly composed of oak, maple, and eastern hophornbeam. The soil is mostly made of deposited glacial sediments.  It is surrounded by suburbs.","","12","1398",""
"1606","Personal","Home","NY","40.949989","-72.976334","","Google Maps","46","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","This site is my home. My yard is .43 acres and it is a mixture of shrubs and fairly mature oak trees (~50 oaks).  Also includes flowering dogwood, sassafrass, and norway maple.  Surrounding neighbors have similar properties some more open than others.","","4","326",""
"1607","Personal","front yard","MD","38.570179","-76.468277","","Google Maps","27","User","","","","","","","","","","","","","","","","","","","","","1","100",""
"1616","Personal","Regan lane","NJ","40.667946","-75.128677","","Google Maps","100","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","","","1","5",""
"1618","Personal","my back yard near the dike","OH","41.464951","-82.823959","","Google Maps","175","Auto-USGS-WebService","Other (please describe in comments box)","Forested wetland (such as swamp or mangrove)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Edge of drainage ditch near dike.  Other side of dike is marsh opening in to Sandusky Bay.  House sits in lawn with a few trees.  Site itself is at the foot of a sand mound drainage system.  Study plant for this site is phragmites, aka common reed grass.  This is an invasive species in this area. ","","3","15",""
