UID,Gratton_ID,Site_ID,DateAB,Date_,DOY,YEAR,County,Latitude,Longitude,Growth_Sta,Aphids_cou,Percentage,Ave_Aphids,UTMX,UTMY,MNN,DFF,ROI,SOS,ROD,EOS,MESS,RSQ,LGS,MID,GRN,pet_Ave,petDOY,petcumDOY,ndv_Ave,ndvDOY,ndvcumDOY,gddDOY,gddSEAS,gddMAX,gddSOS,gddROI,gddRSQ
1257,2007227A,2932007A,A,7/31/2007 0:00,212,2007,Price,45.33236,-90.35848,R3,542,100,542,236836.7642,5025360.964,1508.537186,7456.202871,0.048572121,107.8252506,-0.03909386,297.6406683,2,0.911178462,189.8154177,202.7329594,4482.370029,249.5096618,500.7777778,7957.888889,5316.75665,8634.810811,138881.2924,791.7253147,694.8465496,1360.773815,200.9126389,0.033491828,0.999214955
1258,2008001A,12008A,A,7/22/2008 0:00,204,2008,Adams,43.82949,-89.82177,R2,136,100,136,273116.3275,4856805.583,292.7989928,7324.875143,0.050755389,111.7905096,-0.04906022,310.4188955,2,0.939668547,198.6283859,211.1047026,3808.837068,241.8236715,503.2222222,7425.444444,4218.456478,7860.351351,92494.79154,689.0361871,732.4216136,1404.726854,206.3429703,0.034824945,0.999516328
1259,2008002A,22008A,A,7/22/2008 0:00,204,2008,Adams,43.95239,-89.68767,R2R3,59.7,100,59.7,284343.2039,4870096.864,301.8013009,7644.63723,0.042435002,116.79842,-0.045020655,305.2299506,2,0.939938616,188.4315306,211.0141853,3973.219266,245.4468599,520.3333333,7338.444444,4183.029033,7925,91426.04197,672.0018446,716.6886492,1371.807083,206.3805326,0.035043788,0.99953969
1260,2008003A,32008A,A,7/22/2008 0:00,204,2008,Adams,43.95246,-89.73128,R2,19.2,100,19.2,280844.1257,4870219.579,114.1251202,8393.129084,0.035919893,124.1973397,-0.042879947,301.5852095,2,0.949582413,177.3878698,212.8912746,4253.627102,247.3623188,518.5555556,7397.222222,4119.663285,8137.135135,88606.75134,674.9376628,734.9523982,1376.98323,206.3968925,0.034943282,0.999527692
1261,2008004A,42008A,A,7/22/2008 0:00,204,2008,Adams,44.02485,-89.86601,R4R5,13.5,100,13.5,270312.7271,4878626.933,170.3659641,8084.767131,0.034959411,121.8895871,-0.040352178,304.9452807,2,0.944995839,183.0556936,213.4174339,4127.566548,243.3140097,510.6666667,7259.666667,4138.155388,7805.702703,88790.76773,671.0843641,731.9953791,1366.601736,206.3382668,0.034858021,0.999509146
1262,2008005A,52008A,A,7/30/2008 0:00,212,2008,Brown,44.28442,-88.14263,R3,158,100,158,408829.2541,4904098.324,90.59793584,7005.636518,0.056364884,102.553318,-0.062448019,308.0916065,2,0.937168136,205.5382885,205.3224623,3548.117227,234.3115942,484.7777778,7877.111111,3994.046674,7039.27027,99792.80005,744.0850694,671.7386068,1373.62269,207.5603934,0.036632492,0.99956254
1263,2008006A,62008A,A,7/30/2008 0:00,212,2008,Brown,44.32163,-87.9885,R3,233,100,233,421177.171,4908071.68,-288.344884,7845.086844,0.043929677,106.2890624,-0.056247003,304.0297078,2,0.961695235,197.7406455,205.1593851,3778.37098,232.4299517,477.5555556,7165.222222,3911.320736,8051.243243,97199.01505,700.7335069,629.8188844,1298.353381,207.8601115,0.03725942,0.999584086
1264,2008007A,72008A,A,7/30/2008 0:00,212,2008,Brown,44.37288,-87.83167,R3,162,100,162,433740.557,4913625.469,77.36807003,7290.532891,0.053859249,108.3580883,-0.050786345,303.8438663,2,0.946856197,195.485778,206.1009773,3683.95048,228.5362319,475.3333333,7351,3932.328637,7841.594595,98603.17152,667.6120334,608.9887651,1251.486139,208.5582881,0.037747662,0.99959248
1265,2008008A,82008A,A,7/30/2008 0:00,212,2008,Brown,44.40648,-87.99596,R3,197,100,197,420696.873,4917503.618,238.1688443,6033.250192,0.07076679,102.4758268,-0.061381068,306.9058316,2,0.93212723,204.4300048,204.6908292,3135.709518,248.4347826,542,7284.111111,3582.195804,6470.675676,92963.98012,722.0153537,648.4829856,1344.41575,208.0050181,0.036993812,0.999575559
1266,2008009A,92008A,A,7/30/2008 0:00,212,2008,Brown,44.56519,-87.82549,R3,38,100,38,434448.5305,4934981.743,52.85421731,7300.675148,0.046891703,107.5244313,-0.052968135,301.6973424,2,0.906966031,194.1729111,204.6108868,3676.764683,249.1956522,537,7158.666667,3889.877561,7600.837838,98364.39189,75.91356066,68.72712377,142.9883071,208.7578687,0.037738685,0.999591702
1267,2008010A,102008A,A,7/29/2008 0:00,211,2008,Calumet,43.969069,-88.28396,R2R3,195,100,195,397005.8601,4869238.679,12.52608334,7373.003091,0.051022024,108.9405935,-0.060949483,304.9638224,2,0.957257111,196.0232289,206.9522079,3692.764587,267.0072464,564,7054.888889,3930.408474,7212.810811,96598.32528,748.4543728,695.5337034,1396.684835,207.2266344,0.036288627,0.999562834
1268,2008011A,112008A,A,7/29/2008 0:00,211,2008,Calumet,44.05867,-88.10822,R3,128,100,128,411236.8571,4878986.209,-431.5735485,8621.652354,0.029485186,116.9239562,-0.044463019,301.8385917,2,0.965610627,184.9146354,209.381274,4095.039403,229.6594203,478,6923.222222,3847.751387,7568.027027,92845.6338,711.172092,676.8727811,1328.673193,207.488877,0.036833467,0.99956062
1269,2008012A,122008A,A,7/29/2008 0:00,211,2008,Calumet,44.16008,-88.26765,R3,224,100,224,398640.6891,4890434.039,-138.3598763,7564.007338,0.043963902,109.6252458,-0.054263501,302.8860006,2,0.966190685,193.2607548,206.2556232,3712.823731,235.486413,494.375,6798.888889,3818.001793,7393.567568,94692.7056,736.4324002,680.050402,1372.259291,207.2158836,0.036487251,0.999564074
1270,2008013A,132008A,A,7/29/2008 0:00,211,2008,Calumet,44.19034,-88.11426,R2,116,100,116,410951.1195,4893617.441,-469.5478769,8268.743826,0.027680058,118.6625762,-0.042166617,297.6302581,2,0.928830236,178.9676819,208.1464172,3899.597975,229.3067633,482.8888889,7355,3495.091872,7310.810811,85335.42261,717.1720378,677.6450174,1343.730367,207.551043,0.036790875,0.99956651
1271,2008014A,142008A,A,8/5/2008 0:00,218,2008,Chippewa,44.97255,-91.14696,R3R4,41.6,100,41.6,172999.5654,4988272.192,-187.6675786,8574.936608,0.045189413,115.9612294,-0.042878733,306.9977981,2,0.978196332,191.0365687,211.4795137,4193.634515,234.5241546,457,7912,4218.159553,8372.243243,106952.9927,756.9557834,656.7873971,1260.410866,207.075973,0.036686645,0.999658053
1272,2008015A,152008A,A,8/5/2008 0:00,218,2008,Chippewa,45.09334,-91.15712,R3R4,44.9,100,44.9,172888.4477,5001731.584,-39.09600391,8331.034271,0.054888122,118.9045708,-0.045292293,305.4386652,2,0.981727537,186.5340945,212.171618,4145.969134,239.0483092,471.7777778,8316,4150.874665,8360.810811,104868.1888,741.4940321,646.7037761,1234.533192,207.1400082,0.036962728,0.999669011
1273,2008016A,162008A,A,8/5/2008 0:00,218,2008,Chippewa,45.11132,-91.50949,R4,267,100,267,145273.2611,5005217.014,-295.8118402,7405.635355,0.041572556,117.1581421,-0.050222352,312.5481371,2,0.966890592,195.389995,214.8531396,3554.911758,235.7391304,464.5555556,7384.333333,3605.389449,7226,88235.32471,746.2481554,666.4475585,1239.106579,207.0384254,0.037396767,0.999667288
1274,2008017A,172008A,A,8/5/2008 0:00,218,2008,Chippewa,45.12104,-91.44949,R4,60.2,100,60.2,150052.4926,5006034.831,-290.9089534,9687.465176,0.031818137,138.0949284,-0.035893053,296.0243521,2,0.971292077,157.9294237,217.0596402,4698.278111,230.8405797,458.2222222,7552.5,3798.896264,8064.702703,92815.2629,747.4846463,691.7063933,1243.536143,207.1155237,0.037241057,0.999667897
1275,2008018A,182008A,A,8/5/2008 0:00,218,2008,Chippewa,45.13494,-91.5975,R3,110.25,100,110.25,138499.7761,5008231.547,-143.5798939,8434.4866,0.044475431,124.9685025,-0.049160658,306.596559,2,0.974402003,181.6280565,215.7825308,4145.453353,232.794686,468,7336.555556,3992.055682,8192.351351,96307.2724,758.511773,688.3920203,1263.842706,207.1691136,0.037228667,0.999665141
1276,2008019A,192008A,A,7/23/2008 0:00,205,2008,Columbia,43.34371,-89.23703,R2R3,13.3,65,20.4,318680.2622,4801414.541,-413.8300534,24083.6727,0.020788242,209.4988038,-0.030985927,267.0514963,2,0.969229423,57.55269243,238.2751501,11834.92132,239.0628019,524.4444444,6523.555556,3338.230924,8337.378378,67535.2241,700.5908746,1026.113215,1408.85616,206.3382725,0.035062291,0.999526588
1277,2008020A,202008A,A,7/23/2008 0:00,205,2008,Columbia,43.37145,-89.14465,R2,18.2,100,18.2,326247.4308,4804298.722,-584.1745939,14998.50961,0.019218909,181.5482472,-0.036254089,281.5830575,3,0.967821401,100.0348103,231.5656523,7207.167507,241.8405797,531.7777778,6601.666667,3441.056221,7894.054054,69635.45983,697.765625,944.2445252,1402.727666,206.3421619,0.035125391,0.999527514
1278,2008021A,212008A,A,7/23/2008 0:00,205,2008,Columbia,43.3836,-89.26585,R2,2.3,30,7.7,316464.5801,4805907.781,-877.6234658,30862.49316,0.019098246,210.8147348,-0.025289788,262.6988352,2,0.967218254,51.88410045,236.756785,14992.43485,243.9492754,539,6525.555556,3389.169346,8296.27027,70826.14865,711.1072591,1034.485172,1427.200033,206.2315278,0.035034731,0.999535852
1279,2008022A,222008A,A,7/23/2008 0:00,205,2008,Columbia,43.40282,-89.16228,R3,51.7,100,51.7,324909.4268,4807819.571,-502.233278,10020.21519,0.025377474,134.2526114,-0.046124376,294.4137993,2,0.968700312,160.1611879,214.3332053,4758.990957,242.6690821,536.7777778,6374.111111,3807.216277,8245.378378,80422.51248,700.4481879,763.19492,1405.982417,206.2571548,0.035166827,0.999529541
1280,2008023A,232008A,A,7/23/2008 0:00,205,2008,Columbia,43.47546,-89.28224,R2R4,24.2,100,24.2,315416.4557,4816146.115,-113.2005475,7920.710274,0.044698643,107.3534146,-0.062129049,306.9039213,2,0.97190298,199.5505067,207.1286679,3903.754863,243.2101449,543.2222222,6421.888889,4169.263792,8124.810811,93295.57806,722.7786458,729.7627222,1453.036249,206.2966184,0.035062708,0.999539424
1281,2008024A,242008A,A,7/29/2008 0:00,211,2008,Columbia,43.62181,-89.45205,R3R4,159,100,159,302161.6385,4832791.013,97.46785572,7736.90231,0.056428181,111.2279143,-0.057394053,307.0919076,2,0.957767528,195.8639933,209.1599109,3917.185083,246.2004831,492.2222222,7037.444444,4201.906906,7796.351351,100716.2468,785.1910265,741.154701,1447.85682,206.3553062,0.034979488,0.999528072
1282,2008025A,252008A,A,7/31/2008 0:00,213,2008,Columbia,43.29161,-89.28524,R4R5,313.55,100,313.55,314614.1266,4795734.229,-990.8596552,11773.21873,0.019923972,151.1610756,-0.035041585,291.000493,2,0.960586838,139.8394174,221.0807843,5391.179538,239.1545894,483.8888889,7129.777778,3367.134535,7233.891892,76910.89616,787.3425564,825.7485674,1403.023589,206.303563,0.035014595,0.999522678
1283,2008026A,262008A,A,7/31/2008 0:00,213,2008,Columbia,43.31234,-89.06879,R4,36.7,100,36.7,332230.7608,4797578.748,-874.9268292,11254.70316,0.020060107,144.7304876,-0.040880553,293.6141945,2,0.960477069,148.883707,219.172341,5189.888168,237.6859903,479,7159.222222,3580.760276,8106.513514,82679.7168,807.6743707,831.4401688,1441.846177,206.3110056,0.035047746,0.999530333
1284,2008027A,272008A,A,7/31/2008 0:00,213,2008,Columbia,43.34689,-89.51608,R4,133.3,100,133.3,296072.0447,4802412.045,-556.2504738,10043.06636,0.025360652,130.5564879,-0.038709527,297.5856918,2,0.970744262,167.0292039,214.0710899,4743.407945,242.8043478,505,7125.777778,3919.37095,8289.864865,91264.481,826.9899089,802.2630705,1473.357798,206.2154149,0.034715732,0.999525611
1285,2008028A,282008A,A,7/31/2008 0:00,213,2008,Columbia,43.41346,-89.02499,R3,18,75,24,336055.467,4808721.993,-288.1162567,8163.606858,0.036486184,111.574667,-0.057839219,299.3595118,2,0.968694817,187.7848448,205.4670894,3937.7453,238.9299517,484.7777778,7201.222222,3860.073512,7769.756757,94397.18276,795.5144857,703.2946266,1419.866206,206.3425215,0.035171562,0.99952684
1286,2008029A,292008A,A,7/31/2008 0:00,213,2008,Columbia,43.4389,-89.56277,R4,29.7,100,29.7,292601.8999,4812746.098,-228.2211276,8083.080686,0.0476993,111.6505773,-0.057847611,310.2721552,2,0.978823112,198.6215779,210.9613662,3927.429779,239.5,495.6666667,7270.888889,4116.994824,8030.432432,95516.96124,804.0593533,746.9256744,1431.49136,206.2677264,0.034872159,0.999528643
1287,2008030A,302008A,A,7/31/2008 0:00,213,2008,Columbia,43.49773,-89.26022,R3,50.45,100,50.45,317264.6263,4818570.876,-168.1128104,7705.811545,0.04454755,107.3068896,-0.059679489,306.7197083,2,0.972988326,199.4128187,207.013299,3768.849367,250.089372,516,7025.888889,3993.571929,7551.945946,96722.18799,814.7568359,729.5604822,1452.279065,206.2762719,0.035091913,0.999539765
1288,2008031A,312008A,A,7/31/2008 0:00,213,2008,Columbia,43.54977,-89.30576,R2,89.75,75,119.66,313742.9445,4824451.646,-97.88646069,7066.255934,0.045872729,107.7261712,-0.065240224,307.0110782,2,0.964850824,199.284907,207.3686247,3484.184736,241.0434783,499.6666667,7020.888889,3719.617207,7228.297297,90052.76558,810.4782444,729.1283352,1444.635595,206.2985017,0.035096294,0.999538291
1289,2008032A,322008A,A,7/31/2008 0:00,213,2008,Columbia,43.57557,-89.14765,R4,27.45,100,27.45,326589.2934,4826974.912,-593.7757664,14837.15246,0.020400502,179.2690595,-0.038317153,280.1624751,2,0.960279502,100.8934156,229.7157673,7121.688348,236.8285024,488.4444444,7207,3431.05387,8294.837838,77354.56532,791.8000217,928.5867643,1412.779259,206.3817589,0.035268716,0.999530887
1290,2008033A,332008A,A,7/31/2008 0:00,213,2008,Columbia,43.62297,-89.45033,R3,94.5,100,94.5,302304.2208,4832915.75,97.46785572,7736.90231,0.056428181,111.2279143,-0.057394053,307.0919076,2,0.957767528,195.8639933,209.1599109,3917.185083,246.2004831,492.2222222,7081,4201.906906,7796.351351,100716.2468,811.2788086,741.154701,1447.85682,206.3553062,0.034979488,0.999528072
1291,2008034A,342008A,A,8/14/2008 0:00,227,2008,Columbia,43.62421,-89.05485,R4R5,258.55,100,258.55,334216.2069,4832187.533,-939.8429792,11279.36841,0.021483003,138.2560442,-0.038786489,291.071385,2,0.96132002,152.8153409,214.6637146,5169.762716,237.321256,424.4444444,7983.666667,3644.445036,8193.567568,103334.251,913.9201389,754.9436925,1383.161893,206.4545679,0.035417503,0.999529528
1292,2008035A,352008A,A,8/21/2008 0:00,234,2008,Columbia,43.35733,-89.23982,R6,281.25,100,281.25,318494.7282,4802933.247,-603.4881795,16173.18445,0.020145431,182.7722536,-0.033697256,275.7499588,1,0.970113847,92.97770515,229.2611062,7784.848136,242.6884058,417.4444444,8752.777778,3423.885443,8036.135135,103670.4876,1005.863824,934.720865,1415.802556,206.3335951,0.035050769,0.999528645
1293,2008036A,362008A,A,7/22/2008 0:00,204,2008,Crawford,43.03107,-90.00008,R2,8.35,90,0.9,255583.8309,4768633.779,239.7771178,8261.510986,0.059248988,110.064009,-0.047321554,304.5733606,2,0.951752223,194.5093516,207.3186848,4250.644052,248.4202899,533.8888889,6622,4579.781617,8404.108108,104946.4784,688.0844184,710.2983484,1405.709853,206.2440032,0.035594313,0.999586749
1294,2008037A,372008A,A,7/22/2008 0:00,204,2008,Crawford,43.11209,-90.79852,R2,2.7,55,4.9,190937.0941,4780269.324,2.191770807,8075.316265,0.045584563,111.4272433,-0.048590798,309.425592,2,0.969430665,197.9983487,210.4264177,4038.754018,247.3792271,530.1111111,6561.888889,4315.264031,8250.189189,95081.64176,708.6173503,748.2513736,1451.667524,206.4790847,0.035341198,0.999518218
1295,2008038A,382008A,A,7/22/2008 0:00,204,2008,Crawford,43.17094,-90.76572,R2,2.65,45,5.8,193900.2734,4786685.022,34.42653733,8542.038153,0.053793886,109.3957835,-0.051260387,310.2869201,2,0.972377017,200.8911366,209.8413518,4288.232345,250.2149758,531.6666667,6778.666667,4670.066859,8369.324324,103107.6461,720.5036892,757.2901168,1476.869179,206.4892222,0.035198899,0.999523689
1296,2008039A,392008A,A,7/22/2008 0:00,204,2008,Crawford,43.32889,-90.75504,R2,4.3,40,10.75,195557.4046,4804189.16,126.4803735,8474.193803,0.049023974,116.1954944,-0.046755828,299.7247654,2,0.960574899,183.5292711,207.9601299,4300.337088,244.1570048,515,6531.777778,4328.753764,8179.216216,96304.17401,710.9612088,739.7207929,1462.13904,206.6450974,0.03527508,0.999534957
1297,2008040A,402008A,A,7/28/2008 0:00,210,2008,Crawford,43.18648,-91.09759,R2,37.8,75,50.4,167005.7129,4789679.688,241.0376532,8382.739531,0.05517796,109.1614212,-0.051813781,314.4777664,2,0.96851797,205.3163452,211.8195938,4311.888592,252.3994565,491.375,7122.666667,4886.380433,8466,116422.5517,802.5348307,786.5997864,1511.327613,206.7593424,0.035167479,0.999496789
1298,2008041A,412008A,A,7/28/2008 0:00,210,2008,Crawford,43.22885,-90.99974,R2,39.7,75,52.93,175183.7009,4794000.466,197.1949931,8062.058266,0.061957669,109.161501,-0.056261431,309.1476144,2,0.96055726,199.9861134,209.1545577,4129.62663,277.0706522,564,7400,4561.882686,8162,110326.9106,839.2858073,804.9568404,1582.110473,206.7985163,0.034735045,0.999493443
1299,2008042A,422008A,A,7/29/2008 0:00,211,2008,Crawford,43.3728,-90.71432,R2,89.25,100,89.25,199076.4236,4808918.304,100.7248786,8354.967724,0.059769055,110.2053541,-0.049925898,304.8533273,2,0.95185912,194.6479732,207.5293407,4227.846301,244.4855072,499.1111111,7278,4497.621992,8448.405405,110012.0771,793.956977,738.4738369,1468.741031,206.6345544,0.035217603,0.999533292
1300,2008043A,432008A,A,7/29/2008 0:00,211,2008,Dane,42.96265,-89.68191,R3,9,100,9,281263.7733,4760157.411,-103.0423322,8069.908551,0.050954316,107.474269,-0.050862015,307.8442744,2,0.955798693,200.3700054,207.6592717,3983.43311,245.1908213,504,7361.444444,4266.628768,8181.756757,103855.5744,760.9267578,708.6550807,1403.076433,206.2325202,0.035578036,0.999593411
1301,2008044A,442008A,A,7/29/2008 0:00,211,2008,Dane,43.18936,-89.79147,R2,293.75,100,293.75,273166.0279,4785626.669,-885.0489295,11391.19293,0.020839376,137.2805687,-0.033493689,291.590535,2,0.958981026,154.3099664,214.4355519,5253.072,248.8285024,509.7777778,7182.222222,3751.187344,7993.027027,90091.37727,789.5972222,795.2814315,1457.161833,206.3790895,0.034769479,0.999534569
1302,2008045A,452008A,A,7/29/2008 0:00,211,2008,Dane,43.20547,-89.0484,R3,54.05,100,54.05,333593.4259,4785669.231,-557.4109275,8721.831373,0.027018898,118.8818605,-0.05377722,298.9293864,2,0.9627917,180.0475259,208.9056235,4082.210223,236.9130435,481.8888889,7450.875,3666.657844,7571.432432,87745.10076,795.0645616,754.4372054,1469.908443,206.3913498,0.034964186,0.999537008
1303,2008046A,462008A,A,7/29/2008 0:00,211,2008,Dane,43.26744,-89.28743,R3,5.3,90,5.89,314362.9535,4793054.793,-1127.666019,12318.49615,0.019615375,145.0687818,-0.035533376,292.6176408,1,0.960286219,147.5488591,218.8432113,5595.415064,238.6642512,482,8057.5,3674.154112,8088.135135,85645.94134,763.0480143,807.010954,1405.666227,206.2873504,0.035004968,0.999520123
1304,2008047A,472008A,A,7/29/2008 0:00,211,2008,Dane,43.28947,-89.55066,R3,29.85,100,29.85,293074.3375,4796120.038,-125.763103,8735.159516,0.041567114,117.1595291,-0.0490209,301.4144003,2,0.984451168,184.2548712,209.2869647,4304.698207,242.7004831,487.7777778,7195.333333,4223.204507,8410.702703,101552.8797,782.8417969,739.6476675,1440.48267,206.2405976,0.034800819,0.999524564
1305,2008048A,482008A,A,8/5/2008 0:00,218,2008,Dane,43.26786,-89.11296,R4,149.6,100,149.6,328523.7103,4792728.573,-785.3047772,9506.329896,0.021917714,129.3755213,-0.047754106,301.4538996,2,0.947903913,172.0783783,215.4147104,4360.512559,239.2222222,448.5555556,7648.555556,3578.35886,7684.891892,89011.26906,871.3621962,790.4569337,1447.559847,206.2888135,0.035010493,0.999531204
1306,2008049A,492008A,A,8/6/2008 0:00,219,2008,Dane,43.00031,-89.05179,R4,778.8,100,778.8,332760.2652,4762891.91,-334.4131352,21290.73584,0.019672126,200.7883794,-0.028793789,266.2736155,2,0.951806791,65.48523605,233.5309975,10478.16135,241.6280193,456.1111111,7862.444444,3402.635091,8055,88995.15689,901.848253,1030.642058,1480.176496,206.3290169,0.034828288,0.999526409
1307,2008050A,502008A,A,8/14/2008 0:00,227,2008,Dane,43.0455,-89.19994,R4,266,100,266,320815.8083,4768216.183,-793.144908,9809.402369,0.023815232,125.561927,-0.038088675,300.2391251,2,0.968049061,174.6771981,212.900526,4508.128731,242.7198068,439.6666667,7896.222222,3758.838371,7841.72973,103983.3334,970.195855,787.9452703,1472.317153,206.3035219,0.034807854,0.999521174
1308,2008051A,512008A,A,8/14/2008 0:00,227,2008,Dane,43.17107,-89.10938,R4,421,100,421,328543.1278,4781971.989,-668.0634108,10256.61243,0.02163879,134.4851448,-0.044652795,293.9623089,2,0.95536802,159.477164,214.2237269,4794.274509,240.6304348,415.4444444,7923.666667,3695.956766,8027.378378,104203.3688,962.6218533,791.6301419,1459.049838,206.3311618,0.034972588,0.999534542
